date,OT,mem_usages
1970-01-05 21:02,28.83333333,94.33333333
1970-01-05 21:03,32.16666667,95.33333333
1970-01-05 21:04,35.16666667,96.33333333
1970-01-05 21:05,34.16666667,97
1970-01-05 21:06,32.66666667,96
1970-01-05 21:07,37.66666667,95
1970-01-05 21:08,37.16666667,95
1970-01-05 21:09,31.16666667,94.66666667
1970-01-05 21:10,30.66666667,93.5
1970-01-05 21:11,26.83333333,93
1970-01-05 21:12,28,93
1970-01-05 21:13,27.33333333,92.83333333
1970-01-05 21:14,29.83333333,93
1970-01-05 21:15,39.5,94.33333333
1970-01-05 21:16,38.16666667,94.5
1970-01-05 21:17,36.16666667,94
1970-01-05 21:18,37.16666667,94
1970-01-05 21:19,33.66666667,94.33333333
1970-01-05 21:20,30,93.83333333
1970-01-05 21:21,31.16666667,92.83333333
1970-01-05 21:22,28.33333333,92.5
1970-01-05 21:23,28.5,93.33333333
1970-01-05 21:24,27.66666667,93.16666667
1970-01-05 21:25,30.66666667,93.66666667
1970-01-05 21:26,29.33333333,94.83333333
1970-01-05 21:27,29.66666667,94.16666667
1970-01-05 21:28,36.33333333,95.5
1970-01-05 21:29,39.16666667,95.66666667
1970-01-05 21:30,32.16666667,95.16666667
1970-01-05 21:31,31.5,95
1970-01-05 21:32,28,94.5
1970-01-05 21:33,36.66666667,94.5
1970-01-05 21:34,45.33333333,93.5
1970-01-05 21:35,37.5,93.83333333
1970-01-05 21:36,26.66666667,93.5
1970-01-05 21:37,23.83333333,93
1970-01-05 21:38,24.83333333,93
1970-01-05 21:39,25.66666667,92.83333333
1970-01-05 21:40,29,93.16666667
1970-01-05 21:41,32.16666667,93
1970-01-05 21:42,39.16666667,94.16666667
1970-01-05 21:43,32.5,94
1970-01-05 21:44,29.5,94.83333333
1970-01-05 21:45,31.83333333,95.5
1970-01-05 21:46,31.66666667,95.16666667
1970-01-05 21:47,29.16666667,94.33333333
1970-01-05 21:48,27.5,94.33333333
1970-01-05 21:49,29.5,94.66666667
1970-01-05 21:50,33.66666667,94.66666667
1970-01-05 21:51,42.5,95
1970-01-05 21:52,27,95.33333333
1970-01-05 21:53,24.83333333,95
1970-01-05 21:54,22.66666667,94
1970-01-05 21:55,21.33333333,94
1970-01-05 21:56,27.83333333,94.16666667
1970-01-05 21:57,26.16666667,94.16666667
1970-01-05 21:58,21.5,93.16666667
1970-01-05 21:59,21.33333333,92.33333333
1970-01-05 22:00,29.5,92.33333333
1970-01-05 22:01,28.5,93.33333333
1970-01-05 22:02,26.66666667,94.16666667
1970-01-05 22:03,26.33333333,93.83333333
1970-01-05 22:04,28.33333333,93.5
1970-01-05 22:05,26.33333333,93
1970-01-05 22:06,28,93.83333333
1970-01-05 22:07,27.33333333,93.66666667
1970-01-05 22:08,26.16666667,93.66666667
1970-01-05 22:09,29.16666667,95
1970-01-05 22:10,23.33333333,94.5
1970-01-05 22:11,23.16666667,95.5
1970-01-05 22:12,25.5,96
1970-01-05 22:13,27,96.66666667
1970-01-05 22:14,24,96.83333333
1970-01-05 22:15,27.16666667,96.66666667
1970-01-05 22:16,29.5,96.33333333
1970-01-05 22:17,23,95
1970-01-05 22:18,25.33333333,95.66666667
1970-01-05 22:19,25.66666667,95.66666667
1970-01-05 22:20,27.16666667,92.66666667
1970-01-05 22:21,24,92
1970-01-05 22:22,23.16666667,92
1970-01-05 22:23,25.83333333,92.33333333
1970-01-05 22:24,29.66666667,92.5
1970-01-05 22:25,34.5,93
1970-01-05 22:26,28.5,93
1970-01-05 22:27,31.33333333,93.83333333
1970-01-05 22:28,30.83333333,93.66666667
1970-01-05 22:29,28.66666667,94.33333333
1970-01-05 22:30,31.33333333,95.33333333
1970-01-05 22:31,29.5,95.5
1970-01-05 22:32,26.66666667,95
1970-01-05 22:33,25.66666667,94.33333333
1970-01-05 22:34,29.5,95.33333333
1970-01-05 22:35,29.83333333,95.33333333
1970-01-05 22:36,31.5,94.33333333
1970-01-05 22:37,27.33333333,94.5
1970-01-05 22:38,27.83333333,93.66666667
1970-01-05 22:39,24.66666667,92.5
1970-01-05 22:40,28.5,93.66666667
1970-01-05 22:41,28.5,94.16666667
1970-01-05 22:42,20.16666667,92.83333333
1970-01-05 22:43,21,91.5
1970-01-05 22:44,29.5,92.66666667
1970-01-05 22:45,26.66666667,94
1970-01-05 22:46,25.5,93.83333333
1970-01-05 22:47,21.5,93
1970-01-05 22:48,21.16666667,93.16666667
1970-01-05 22:49,21.16666667,93
1970-01-05 22:50,28.5,94
1970-01-05 22:51,37.5,95
1970-01-05 22:52,35.16666667,96
1970-01-05 22:53,23.33333333,96.83333333
1970-01-05 22:54,21.33333333,96.33333333
1970-01-05 22:55,23.5,96.5
1970-01-05 22:56,22.5,96
1970-01-05 22:57,22.33333333,96
1970-01-05 22:58,23,95.83333333
1970-01-05 22:59,22.5,96.16666667
1970-01-05 23:00,24.33333333,96.33333333
1970-01-05 23:01,25.83333333,96.66666667
1970-01-05 23:02,35,96.66666667
1970-01-05 23:03,31.33333333,96.16666667
1970-01-05 23:04,29.5,96
1970-01-05 23:05,36.83333333,95.5
1970-01-05 23:06,25.83333333,95.33333333
1970-01-05 23:07,25.5,95
1970-01-05 23:08,24.16666667,95
1970-01-05 23:09,26.5,95.5
1970-01-05 23:10,26.33333333,95
1970-01-05 23:11,24.16666667,95
1970-01-05 23:12,30,95.16666667
1970-01-05 23:13,26.16666667,95.16666667
1970-01-05 23:14,23.5,95.16666667
1970-01-05 23:15,22.66666667,95.33333333
1970-01-05 23:16,24.16666667,94.83333333
1970-01-05 23:17,23.66666667,94.16666667
1970-01-05 23:18,35,94.83333333
1970-01-05 23:19,33.33333333,95
1970-01-05 23:20,30.66666667,95.66666667
1970-01-05 23:21,36.66666667,93
1970-01-05 23:22,27.5,92.83333333
1970-01-05 23:23,23.5,92
1970-01-05 23:24,26.33333333,92.5
1970-01-05 23:25,25.5,92.33333333
1970-01-05 23:26,23,92
1970-01-05 23:27,27,92.66666667
1970-01-05 23:28,24.16666667,92.83333333
1970-01-05 23:29,25.66666667,93.5
1970-01-05 23:30,26.16666667,93.33333333
1970-01-05 23:31,30.5,95.16666667
1970-01-05 23:32,24.66666667,94
1970-01-05 23:33,17.33333333,91.33333333
1970-01-05 23:34,29.5,92.33333333
1970-01-05 23:35,28.5,93.83333333
1970-01-05 23:36,29.16666667,93
1970-01-05 23:37,23.33333333,92.33333333
1970-01-05 23:38,22.66666667,92.66666667
1970-01-05 23:39,23.83333333,92.16666667
1970-01-05 23:40,23.83333333,92.5
1970-01-05 23:41,20.16666667,92
1970-01-05 23:42,16.83333333,91.33333333
1970-01-05 23:43,19.16666667,92.66666667
1970-01-05 23:44,21.83333333,92.66666667
1970-01-05 23:45,28.5,94.83333333
1970-01-05 23:46,23.83333333,95
1970-01-05 23:47,22.16666667,94.66666667
1970-01-05 23:48,19.5,94.33333333
1970-01-05 23:49,21.16666667,94.33333333
1970-01-05 23:50,28,95.16666667
1970-01-05 23:51,21.33333333,94.83333333
1970-01-05 23:52,16.83333333,94
1970-01-05 23:53,21.33333333,94.83333333
1970-01-05 23:54,22.5,95
1970-01-05 23:55,25.16666667,95.66666667
1970-01-05 23:56,24.16666667,96.33333333
1970-01-05 23:57,22.5,95.33333333
1970-01-05 23:58,23.16666667,95.66666667
1970-01-05 23:59,23.33333333,95.5
1970-01-06 0:00,27.66666667,95
1970-01-06 0:01,26.5,94
1970-01-06 0:02,35.16666667,94.83333333
1970-01-06 0:03,32,95.5
1970-01-06 0:04,27.5,93
1970-01-06 0:05,28.33333333,94
1970-01-06 0:06,35.5,95.83333333
1970-01-06 0:07,38.33333333,97
1970-01-06 0:08,37.16666667,96
1970-01-06 0:09,35.5,94.83333333
1970-01-06 0:10,34.33333333,94.16666667
1970-01-06 0:11,46.5,95.66666667
1970-01-06 0:12,33.16666667,96.83333333
1970-01-06 0:13,33.33333333,95
1970-01-06 0:14,34.66666667,94.83333333
1970-01-06 0:15,28.33333333,93.33333333
1970-01-06 0:16,33.16666667,93.83333333
1970-01-06 0:17,39.16666667,94.5
1970-01-06 0:18,34,94
1970-01-06 0:19,33.16666667,94.66666667
1970-01-06 0:20,36.16666667,95.16666667
1970-01-06 0:21,30.33333333,95
1970-01-06 0:22,32.33333333,95.33333333
1970-01-06 0:23,29.33333333,94
1970-01-06 0:24,30.83333333,94.83333333
1970-01-06 0:25,31,95.83333333
1970-01-06 0:26,30.83333333,95.83333333
1970-01-06 0:27,30.66666667,96.5
1970-01-06 0:28,31,96.16666667
1970-01-06 0:29,32.5,96.33333333
1970-01-06 0:30,29.16666667,96
1970-01-06 0:31,28.66666667,93.5
1970-01-06 0:32,30.66666667,94
1970-01-06 0:33,29,93.5
1970-01-06 0:34,36.5,94.33333333
1970-01-06 0:35,51.66666667,94.83333333
1970-01-06 0:36,46.16666667,92.66666667
1970-01-06 0:37,44.5,92.66666667
1970-01-06 0:38,49.66666667,93.16666667
1970-01-06 0:39,49,94
1970-01-06 0:40,49.5,95.5
1970-01-06 0:41,48.5,96.16666667
1970-01-06 0:42,48.66666667,96.5
1970-01-06 0:43,50.5,96.33333333
1970-01-06 0:44,37.33333333,95.33333333
1970-01-06 0:45,28.16666667,94.33333333
1970-01-06 0:46,27.16666667,92.33333333
1970-01-06 0:47,27,92
1970-01-06 0:48,48.16666667,92.5
1970-01-06 0:49,34.5,92.33333333
1970-01-06 0:50,26.5,92.16666667
1970-01-06 0:51,26.33333333,92.5
1970-01-06 0:52,23.5,92.5
1970-01-06 0:53,37.33333333,94
1970-01-06 0:54,27.66666667,95.66666667
1970-01-06 0:55,29,96.5
1970-01-06 0:56,26.16666667,95.16666667
1970-01-06 0:57,25,94
1970-01-06 0:58,24.16666667,93.5
1970-01-06 0:59,22.33333333,93
1970-01-06 1:00,23,91.83333333
1970-01-06 1:01,24.16666667,92.16666667
1970-01-06 1:02,27.5,92.83333333
1970-01-06 1:03,25.66666667,92.83333333
1970-01-06 1:04,30.16666667,92.83333333
1970-01-06 1:05,30.33333333,93.33333333
1970-01-06 1:06,29.83333333,92.66666667
1970-01-06 1:07,26.83333333,93.16666667
1970-01-06 1:08,25.33333333,92.16666667
1970-01-06 1:09,20.33333333,92
1970-01-06 1:10,34.16666667,94
1970-01-06 1:11,47.83333333,96.83333333
1970-01-06 1:12,42.66666667,97
1970-01-06 1:13,41.83333333,96.83333333
1970-01-06 1:14,44.16666667,96.83333333
1970-01-06 1:15,46.33333333,96
1970-01-06 1:16,45,96.16666667
1970-01-06 1:17,41.5,93
1970-01-06 1:18,36.83333333,90
1970-01-06 1:19,36.66666667,89.66666667
1970-01-06 1:20,35.83333333,89
1970-01-06 1:21,31.33333333,88.33333333
1970-01-06 1:22,35.83333333,88
1970-01-06 1:23,32.16666667,87.66666667
1970-01-06 1:24,38.33333333,87
1970-01-06 1:25,43.66666667,87.16666667
1970-01-06 1:26,34.16666667,84
1970-01-06 1:27,32.66666667,84.83333333
1970-01-06 1:28,30.16666667,85
1970-01-06 1:29,36.5,86.33333333
1970-01-06 1:30,32,85.66666667
1970-01-06 1:31,25.33333333,85.33333333
1970-01-06 1:32,28.83333333,86
1970-01-06 1:33,25.33333333,87.33333333
1970-01-06 1:34,23.66666667,88.66666667
1970-01-06 1:35,23.5,87.66666667
1970-01-06 1:36,24,87.83333333
1970-01-06 1:37,21.83333333,88
1970-01-06 1:38,27.33333333,89.66666667
1970-01-06 1:39,30.16666667,90.5
1970-01-06 1:40,30.5,90.16666667
1970-01-06 1:41,29.33333333,89.83333333
1970-01-06 1:42,29.5,90.33333333
1970-01-06 1:43,27.5,89.83333333
1970-01-06 1:44,37.66666667,87
1970-01-06 1:45,22.83333333,85.83333333
1970-01-06 1:46,22.66666667,85.5
1970-01-06 1:47,21.5,85.33333333
1970-01-06 1:48,31.16666667,85.66666667
1970-01-06 1:49,39,85.33333333
1970-01-06 1:50,43.5,85.16666667
1970-01-06 1:51,33.5,85
1970-01-06 1:52,27,85
1970-01-06 1:53,33.16666667,86
1970-01-06 1:54,28.33333333,86
1970-01-06 1:55,24.66666667,86.83333333
1970-01-06 1:56,23.16666667,86.33333333
1970-01-06 1:57,22.83333333,86
1970-01-06 1:58,26.83333333,86.66666667
1970-01-06 1:59,25.33333333,86.66666667
1970-01-06 2:00,30.16666667,87.16666667
1970-01-06 2:01,37.33333333,89
1970-01-06 2:02,33.5,88.33333333
1970-01-06 2:03,37.16666667,90
1970-01-06 2:04,37.16666667,90.33333333
1970-01-06 2:05,33.5,90.16666667
1970-01-06 2:06,31.66666667,90
1970-01-06 2:07,29.33333333,90.16666667
1970-01-06 2:08,29.33333333,89.66666667
1970-01-06 2:09,28,87.8
1970-01-06 2:10,25.33333333,87
1970-01-06 2:11,35.16666667,87.83333333
1970-01-06 2:12,35.5,87.33333333
1970-01-06 2:13,33.16666667,87.16666667
1970-01-06 2:14,37.5,88.66666667
1970-01-06 2:15,36,88.66666667
1970-01-06 2:16,30,89
1970-01-06 2:17,34.5,90.33333333
1970-01-06 2:18,34.16666667,90.16666667
1970-01-06 2:19,35.33333333,90.66666667
1970-01-06 2:20,39.16666667,91.16666667
1970-01-06 2:21,38.83333333,91
1970-01-06 2:22,38.5,90.83333333
1970-01-06 2:23,38,91
1970-01-06 2:24,41.83333333,90.66666667
1970-01-06 2:25,61.16666667,90.16666667
1970-01-06 2:26,69.16666667,89.5
1970-01-06 2:27,54.16666667,90
1970-01-06 2:28,46.16666667,90.83333333
1970-01-06 2:29,42.33333333,92
1970-01-06 2:30,38.33333333,91.16666667
1970-01-06 2:31,32.66666667,89.66666667
1970-01-06 2:32,28.33333333,89.16666667
1970-01-06 2:33,24.83333333,88.16666667
1970-01-06 2:34,25.16666667,88
1970-01-06 2:35,26.66666667,87.83333333
1970-01-06 2:36,29.66666667,89.33333333
1970-01-06 2:37,24.33333333,89.5
1970-01-06 2:38,25.16666667,90
1970-01-06 2:39,29.5,92.16666667
1970-01-06 2:40,31.66666667,91.5
1970-01-06 2:41,32.83333333,92.16666667
1970-01-06 2:42,30.33333333,93.33333333
1970-01-06 2:43,30.83333333,93.33333333
1970-01-06 2:44,34.5,92.33333333
1970-01-06 2:45,41.5,92
1970-01-06 2:46,45.33333333,91.5
1970-01-06 2:47,51.66666667,91.83333333
1970-01-06 2:48,45.83333333,91.33333333
1970-01-06 2:49,39,90.83333333
1970-01-06 2:50,31.66666667,90.16666667
1970-01-06 2:51,29.16666667,90
1970-01-06 2:52,32.66666667,90.66666667
1970-01-06 2:53,38.83333333,90
1970-01-06 2:54,39.33333333,89.83333333
1970-01-06 2:55,45,90.5
1970-01-06 2:56,43.16666667,91.66666667
1970-01-06 2:57,39.66666667,90.5
1970-01-06 2:58,32.66666667,90.66666667
1970-01-06 2:59,34.66666667,90.83333333
1970-01-06 3:00,35.83333333,91.16666667
1970-01-06 3:01,38.83333333,92.83333333
1970-01-06 3:02,41.5,92.66666667
1970-01-06 3:03,36.16666667,91.33333333
1970-01-06 3:04,35,89.83333333
1970-01-06 3:05,35.33333333,89.66666667
1970-01-06 3:06,32.66666667,90.16666667
1970-01-06 3:07,32.66666667,90.83333333
1970-01-06 3:08,32,91.66666667
1970-01-06 3:09,34.5,92.66666667
1970-01-06 3:10,41.5,94
1970-01-06 3:11,35.33333333,92.5
1970-01-06 3:12,33.16666667,90.16666667
1970-01-06 3:13,35.16666667,89.66666667
1970-01-06 3:14,30.83333333,90.83333333
1970-01-06 3:15,37.33333333,92.66666667
1970-01-06 3:16,37.16666667,94.16666667
1970-01-06 3:17,38.5,95
1970-01-06 3:18,43.83333333,96.33333333
1970-01-06 3:19,46.5,97
1970-01-06 3:20,45.66666667,96.16666667
1970-01-06 3:21,35.5,94.5
1970-01-06 3:22,34.16666667,90
1970-01-06 3:23,37.16666667,90.16666667
1970-01-06 3:24,45,91.66666667
1970-01-06 3:25,40.83333333,89.66666667
1970-01-06 3:26,40.83333333,88.66666667
1970-01-06 3:27,37.5,89.33333333
1970-01-06 3:28,42.33333333,91.83333333
1970-01-06 3:29,43.66666667,92.16666667
1970-01-06 3:30,49.83333333,92
1970-01-06 3:31,52.66666667,91.16666667
1970-01-06 3:32,47,90.33333333
1970-01-06 3:33,38.16666667,90.16666667
1970-01-06 3:34,34,88.33333333
1970-01-06 3:35,29.66666667,87.83333333
1970-01-06 3:36,34.5,90.16666667
1970-01-06 3:37,39.83333333,91.16666667
1970-01-06 3:38,44.66666667,92.5
1970-01-06 3:39,37.16666667,91.33333333
1970-01-06 3:40,31.83333333,88.83333333
1970-01-06 3:41,32.33333333,88.83333333
1970-01-06 3:42,33.33333333,90.83333333
1970-01-06 3:43,38.16666667,92.66666667
1970-01-06 3:44,38.83333333,92.5
1970-01-06 3:45,40.66666667,91.16666667
1970-01-06 3:46,41.83333333,91.83333333
1970-01-06 3:47,37.83333333,90.83333333
1970-01-06 3:48,30.16666667,89.16666667
1970-01-06 3:49,27.66666667,88.83333333
1970-01-06 3:50,29.5,87.83333333
1970-01-06 3:51,28.33333333,88.66666667
1970-01-06 3:52,28.33333333,88.66666667
1970-01-06 3:53,31.83333333,88.5
1970-01-06 3:54,37.33333333,90.33333333
1970-01-06 3:55,40.66666667,90.5
1970-01-06 3:56,40,90.66666667
1970-01-06 3:57,40.16666667,92.33333333
1970-01-06 3:58,33.66666667,92.16666667
1970-01-06 3:59,41.8,94.4
1970-01-06 4:00,46.16666667,94.66666667
1970-01-06 4:01,47.5,95.16666667
1970-01-06 4:02,43.83333333,93.16666667
1970-01-06 4:03,39.83333333,93.16666667
1970-01-06 4:04,33.83333333,92.16666667
1970-01-06 4:05,44.66666667,93.33333333
1970-01-06 4:06,48.16666667,95.66666667
1970-01-06 4:07,52.16666667,96
1970-01-06 4:08,51.5,95.16666667
1970-01-06 4:09,30.5,86.33333333
1970-01-06 4:10,31.16666667,87.33333333
1970-01-06 4:11,32.33333333,86.16666667
1970-01-06 4:12,29,85.66666667
1970-01-06 4:13,33.66666667,85
1970-01-06 4:14,46.33333333,86.83333333
1970-01-06 4:15,44.5,86.66666667
1970-01-06 4:16,41.66666667,85.83333333
1970-01-06 4:17,41.83333333,85.33333333
1970-01-06 4:18,49.83333333,87.83333333
1970-01-06 4:19,57.33333333,89.83333333
1970-01-06 4:20,52.66666667,88.16666667
1970-01-06 4:21,49.5,89.16666667
1970-01-06 4:22,41.33333333,88.5
1970-01-06 4:23,45.16666667,89.16666667
1970-01-06 4:24,49.5,89
1970-01-06 4:25,48.5,88.83333333
1970-01-06 4:26,42.83333333,89.16666667
1970-01-06 4:27,54.83333333,90.16666667
1970-01-06 4:28,49.66666667,87.5
1970-01-06 4:29,40.5,86.83333333
1970-01-06 4:30,47.5,87.66666667
1970-01-06 4:31,39,87.16666667
1970-01-06 4:32,40,86.5
1970-01-06 4:33,47.4,86.6
1970-01-06 4:34,50.16666667,85.83333333
1970-01-06 4:35,40.16666667,87
1970-01-06 4:36,33.83333333,85.5
1970-01-06 4:37,32,85.83333333
1970-01-06 4:38,36.83333333,86.66666667
1970-01-06 4:39,35,87.16666667
1970-01-06 4:40,36.5,86.66666667
1970-01-06 4:41,37.66666667,87.66666667
1970-01-06 4:42,40,88.66666667
1970-01-06 4:43,38.66666667,89.5
1970-01-06 4:44,39.5,88.83333333
1970-01-06 4:45,37.83333333,89.16666667
1970-01-06 4:46,29,86
1970-01-06 4:47,31.83333333,85.33333333
1970-01-06 4:48,37,86.33333333
1970-01-06 4:49,34.33333333,86.16666667
1970-01-06 4:50,38.83333333,87.66666667
1970-01-06 4:51,37.33333333,87.5
1970-01-06 4:52,35,87.66666667
1970-01-06 4:53,44.16666667,86.33333333
1970-01-06 4:54,45.66666667,87.66666667
1970-01-06 4:55,39,87.66666667
1970-01-06 4:56,41.5,88.66666667
1970-01-06 4:57,36.33333333,89.16666667
1970-01-06 4:58,36.66666667,88.5
1970-01-06 4:59,43.16666667,89.66666667
1970-01-06 5:00,50.33333333,90
1970-01-06 5:01,48.33333333,90.66666667
1970-01-06 5:02,45.66666667,89.83333333
1970-01-06 5:03,49.83333333,88.33333333
1970-01-06 5:04,52.5,88.5
1970-01-06 5:05,69.66666667,89.66666667
1970-01-06 5:06,60,88
1970-01-06 5:07,49.33333333,88.16666667
1970-01-06 5:08,44.5,87.16666667
1970-01-06 5:09,45.16666667,88
1970-01-06 5:10,45,89.16666667
1970-01-06 5:11,41.33333333,89.83333333
1970-01-06 5:12,39.5,89.5
1970-01-06 5:13,38.16666667,89.33333333
1970-01-06 5:14,37.66666667,90
1970-01-06 5:15,38.33333333,91.83333333
1970-01-06 5:16,37.66666667,91.33333333
1970-01-06 5:17,37.5,90.5
1970-01-06 5:18,38.16666667,91.33333333
1970-01-06 5:19,31.83333333,89.16666667
1970-01-06 5:20,42.66666667,88.66666667
1970-01-06 5:21,50.33333333,89.16666667
1970-01-06 5:22,48,90.5
1970-01-06 5:23,40.83333333,90.33333333
1970-01-06 5:24,49,92
1970-01-06 5:25,39.5,91.5
1970-01-06 5:26,38.83333333,91.83333333
1970-01-06 5:27,37.16666667,91.83333333
1970-01-06 5:28,38.66666667,90.5
1970-01-06 5:29,35.66666667,89.33333333
1970-01-06 5:30,31.5,87.83333333
1970-01-06 5:31,33,88.66666667
1970-01-06 5:32,31,87.33333333
1970-01-06 5:33,34,88.16666667
1970-01-06 5:34,35.16666667,89.33333333
1970-01-06 5:35,31.33333333,87.66666667
1970-01-06 5:36,42,88.33333333
1970-01-06 5:37,48.33333333,90
1970-01-06 5:38,44.83333333,89.66666667
1970-01-06 5:39,39.83333333,88.66666667
1970-01-06 5:40,36.16666667,88.33333333
1970-01-06 5:41,34,88.5
1970-01-06 5:42,46.16666667,88.83333333
1970-01-06 5:43,46.83333333,90.16666667
1970-01-06 5:44,46,89.5
1970-01-06 5:45,45.5,88.83333333
1970-01-06 5:46,42.5,88.83333333
1970-01-06 5:47,46,92
1970-01-06 5:48,45.33333333,93.16666667
1970-01-06 5:49,48.66666667,94.5
1970-01-06 5:50,51.5,95.83333333
1970-01-06 5:51,56.5,97
1970-01-06 5:52,61.66666667,95.66666667
1970-01-06 5:53,50.83333333,94.5
1970-01-06 5:54,53.33333333,95.16666667
1970-01-06 5:55,57.33333333,96.66666667
1970-01-06 5:56,62.83333333,96.33333333
1970-01-06 5:57,62.66666667,96.16666667
1970-01-06 5:58,58.33333333,95.33333333
1970-01-06 5:59,57.66666667,92.5
1970-01-06 6:00,57.66666667,91.66666667
1970-01-06 6:01,54.66666667,91
1970-01-06 6:02,53.5,90.83333333
1970-01-06 6:03,69,92.33333333
1970-01-06 6:04,80.66666667,94.66666667
1970-01-06 6:05,82.33333333,94.5
1970-01-06 6:06,84.16666667,94.16666667
1970-01-06 6:07,86,93
1970-01-06 6:08,86.33333333,94
1970-01-06 6:09,85.66666667,94.83333333
1970-01-06 6:10,84.5,94.83333333
1970-01-06 6:11,82.66666667,92
1970-01-06 6:12,83.16666667,92.66666667
1970-01-06 6:13,86,93.16666667
1970-01-06 6:14,78,92
1970-01-06 6:15,64.16666667,89.5
1970-01-06 6:16,51.5,88.33333333
1970-01-06 6:17,48,89
1970-01-06 6:18,49.16666667,90
1970-01-06 6:19,46.33333333,90.66666667
1970-01-06 6:20,48.5,91.5
1970-01-06 6:21,47.83333333,91.16666667
1970-01-06 6:22,48.83333333,91.5
1970-01-06 6:23,51.16666667,92.66666667
1970-01-06 6:24,55.83333333,91.66666667
1970-01-06 6:25,55.16666667,92.5
1970-01-06 6:26,57,93
1970-01-06 6:27,62.16666667,93.5
1970-01-06 6:28,68.33333333,93.16666667
1970-01-06 6:29,56.5,91.16666667
1970-01-06 6:30,48.5,89.83333333
1970-01-06 6:31,48.66666667,89
1970-01-06 6:32,51.33333333,90.5
1970-01-06 6:33,53.5,90.66666667
1970-01-06 6:34,52.83333333,90.5
1970-01-06 6:35,57.16666667,93.66666667
1970-01-06 6:36,62.33333333,95.66666667
1970-01-06 6:37,59.66666667,96.66666667
1970-01-06 6:38,55.83333333,95.33333333
1970-01-06 6:39,52.16666667,93.83333333
1970-01-06 6:40,55.66666667,93.83333333
1970-01-06 6:41,51.66666667,93.83333333
1970-01-06 6:42,57.33333333,93.83333333
1970-01-06 6:43,52.33333333,93.16666667
1970-01-06 6:44,57.33333333,94.33333333
1970-01-06 6:45,59.83333333,94.33333333
1970-01-06 6:46,65.16666667,96.16666667
1970-01-06 6:47,70.66666667,95.16666667
1970-01-06 6:48,71.66666667,94
1970-01-06 6:49,65.83333333,93.5
1970-01-06 6:50,54.83333333,94.5
1970-01-06 6:51,57.33333333,94.66666667
1970-01-06 6:52,56.66666667,95.83333333
1970-01-06 6:53,63,97.16666667
1970-01-06 6:54,60.16666667,96.16666667
1970-01-06 6:55,59.16666667,95.33333333
1970-01-06 6:56,56,95.5
1970-01-06 6:57,57.33333333,96.16666667
1970-01-06 6:58,54,95.66666667
1970-01-06 6:59,60.5,95.83333333
1970-01-06 7:00,56.33333333,97.16666667
1970-01-06 7:01,60,97.16666667
1970-01-06 7:02,62.16666667,95.33333333
1970-01-06 7:03,57.66666667,91.66666667
1970-01-06 7:04,54.83333333,90.66666667
1970-01-06 7:05,52.5,90
1970-01-06 7:06,48.16666667,90.33333333
1970-01-06 7:07,53.16666667,89
1970-01-06 7:08,42.83333333,87
1970-01-06 7:09,45,88.83333333
1970-01-06 7:10,43.66666667,88.66666667
1970-01-06 7:11,52.83333333,89.33333333
1970-01-06 7:12,44.83333333,89.5
1970-01-06 7:13,51.33333333,90.16666667
1970-01-06 7:14,54.83333333,91.66666667
1970-01-06 7:15,60.83333333,93.83333333
1970-01-06 7:16,65.66666667,91.83333333
1970-01-06 7:17,65,91.16666667
1970-01-06 7:18,64.83333333,90.16666667
1970-01-06 7:19,58.33333333,90.5
1970-01-06 7:20,57,90.66666667
1970-01-06 7:21,55,89.16666667
1970-01-06 7:22,56,89.66666667
1970-01-06 7:23,56.66666667,90.5
1970-01-06 7:24,63.66666667,93.16666667
1970-01-06 7:25,60,93.83333333
1970-01-06 7:26,68.33333333,95.16666667
1970-01-06 7:27,67.83333333,94.83333333
1970-01-06 7:28,59.66666667,91.33333333
1970-01-06 7:29,59.33333333,90.16666667
1970-01-06 7:30,61.5,88
1970-01-06 7:31,59.33333333,87.66666667
1970-01-06 7:32,60.66666667,85.83333333
1970-01-06 7:33,66.33333333,83.5
1970-01-06 7:34,60.16666667,85.66666667
1970-01-06 7:35,55,86
1970-01-06 7:36,53.66666667,86.33333333
1970-01-06 7:37,55.5,87.66666667
1970-01-06 7:38,51.83333333,87.66666667
1970-01-06 7:39,52.83333333,86.66666667
1970-01-06 7:40,51,87
1970-01-06 7:41,47.5,86
1970-01-06 7:42,44.33333333,85.66666667
1970-01-06 7:43,47.33333333,84.5
1970-01-06 7:44,48.83333333,83.33333333
1970-01-06 7:45,42.5,82.83333333
1970-01-06 7:46,43.33333333,83.5
1970-01-06 7:47,44.83333333,84.33333333
1970-01-06 7:48,48.33333333,84.66666667
1970-01-06 7:49,42.66666667,82.83333333
1970-01-06 7:50,47.16666667,82.66666667
1970-01-06 7:51,55.5,83.66666667
1970-01-06 7:52,54.33333333,84
1970-01-06 7:53,53.83333333,84.33333333
1970-01-06 7:54,52.33333333,85
1970-01-06 7:55,57,85.66666667
1970-01-06 7:56,51.16666667,84.16666667
1970-01-06 7:57,49.83333333,85
1970-01-06 7:58,45,85
1970-01-06 7:59,43,84
1970-01-06 8:00,55.83333333,83.5
1970-01-06 8:01,68.66666667,86
1970-01-06 8:02,73.16666667,86.5
1970-01-06 8:03,66.66666667,87.33333333
1970-01-06 8:04,64.66666667,87.33333333
1970-01-06 8:05,60.33333333,85.33333333
1970-01-06 8:06,57.16666667,83.83333333
1970-01-06 8:07,58.33333333,83.16666667
